ID;VL_FATU;VL_SLDO;DT_ABRT;DS_CNAE;DT_REFE;IDADE_ANOS;MOMENTO_VIDA;VL_TOTAL_RECEBIDO;VL_TOTAL_PAGO
CNPJ_07092;23819241;-1769651;2018-10-21;Construção de edifícios;2025-05-31;7;Maturidade;186;0
CNPJ_07093;169014037;-22666979;2009-08-04;Armazenamento geral;2025-05-31;16;Declínio;65;566
CNPJ_07094;32018272;-374499;1994-09-05;Correios e entregas expressas;2025-05-31;31;Declínio;13;0
CNPJ_07095;48323642;3137060;2001-07-13;Comércio atacadista de tecidos;2025-05-31;24;Declínio;0;223
CNPJ_07096;503756;-26549;2016-11-30;Hotéis e pousadas;2025-05-31;8;Maturidade;80;124188
CNPJ_07097;1680556;-68230;2018-10-16;Saneamento básico;2025-05-31;7;Maturidade;0;71
CNPJ_07098;2257060;195707;2020-08-11;Fabricação de automóveis;2025-05-31;5;Maturidade;0;0
CNPJ_07091;130014;-10248;2021-11-07;Distribuição de energia elétrica;2025-05-31;4;Expansão;2435;0
CNPJ_07099;2108668;-140062;2019-03-07;Extração de minério de ferro;2025-05-31;6;Maturidade;32754;2374844
CNPJ_07101;1534244;-21790;2019-11-09;Saneamento básico;2025-05-31;6;Maturidade;0;17
CNPJ_07102;95364;-5113;2022-10-20;Hotéis e pousadas;2025-05-31;3;Expansão;1265;61
CNPJ_07103;86620909;-1232409;2015-06-27;Hotéis e pousadas;2025-05-31;10;Declínio;1384;0
CNPJ_07104;1886741;-27191;2022-01-13;Fabricação de papel;2025-05-31;3;Expansão;667497;124735
CNPJ_07105;1231210;-34137;2020-02-10;Engenharia civil;2025-05-31;5;Maturidade;0;231
CNPJ_07106;2431973;151300;2018-11-26;Fabricação de caminhões e ônibus;2025-05-31;7;Maturidade;3693;0
CNPJ_07107;122750;9872;2019-01-20;Cultivo de soja;2025-05-31;6;Maturidade;0;0
CNPJ_07100;159946976;-3048386;1998-08-30;Fabricação de produtos químicos;2025-05-31;27;Declínio;0;44
CNPJ_06875;142700;10980;2022-12-05;Produção de ferro-gusa;2025-05-31;2;Expansão;1439;0
CNPJ_07090;1692158;-28587;2015-03-29;Engenharia civil;2025-05-31;10;Declínio;2589203;1605177
CNPJ_07088;19843676;-1128149;2005-07-16;Cultivo de arroz;2025-05-31;20;Declínio;2611;631
CNPJ_07072;2922810;249127;2022-04-08;Correios e entregas expressas;2025-05-31;3;Expansão;0;2112
CNPJ_07073;2363669;-240859;2014-05-10;Fabricação de caminhões e ônibus;2025-05-31;11;Declínio;277;103
CNPJ_07074;100906317;3510511;1996-08-11;Comércio atacadista de calçados;2025-05-31;29;Declínio;5480;0
CNPJ_07075;2806099;-179381;2017-12-27;Atividades de bancos múltiplos;2025-05-31;7;Maturidade;5589;0
CNPJ_07076;1998780;-175299;2015-03-05;Cultivo de soja;2025-05-31;10;Declínio;153959;20828
CNPJ_07077;1401705;-116876;2021-06-21;Televisão aberta;2025-05-31;4;Expansão;0;2146
CNPJ_07078;788421;37655;2014-06-08;Cultivo de trigo;2025-05-31;11;Declínio;0;826
CNPJ_07089;241737;-7102;2022-05-01;Comércio varejista de combustíveis;2025-05-31;3;Expansão;0;192574
CNPJ_07079;1924561;139190;2019-12-18;Armazenamento geral;2025-05-31;5;Maturidade;0;4036
CNPJ_07081;2967257;179234;2014-12-25;Comércio atacadista de medicamentos;2025-05-31;10;Declínio;0;26573
CNPJ_07082;2007938;-166660;2022-08-27;Produção de ferro-gusa;2025-05-31;3;Expansão;319;0
CNPJ_07083;11621321;-374427;2017-01-02;Comércio atacadista de medicamentos;2025-05-31;8;Maturidade;18;0
CNPJ_07084;43829288;314732;2005-08-10;Transporte rodoviário de carga;2025-05-31;20;Declínio;0;0
CNPJ_07085;746300;-40008;2017-07-07;Seguros de vida;2025-05-31;8;Maturidade;0;43
CNPJ_07086;1380997;121542;2015-01-27;Cultivo de soja;2025-05-31;10;Declínio;684;0
CNPJ_07087;8430156;527132;2016-04-09;Produção de alumínio;2025-05-31;9;Maturidade;0;0
CNPJ_07080;1351916;-45642;2020-06-13;Extração de minério de ferro;2025-05-31;5;Maturidade;0;0
CNPJ_06251;2285409;137926;2016-06-07;Seguros de vida;2025-05-31;9;Maturidade;17790;247
CNPJ_05002;2524661;-20333;2018-05-27;Cultivo de trigo;2025-05-31;7;Maturidade;0;0
CNPJ_06249;2626392;99280;2014-04-06;Planos de saúde;2025-05-31;11;Declínio;0;0
CNPJ_05414;122894;1558;2020-07-01;Restaurantes e similares;2025-05-31;5;Maturidade;99642;133459
CNPJ_05415;75560;-5302;2021-09-10;Armazenamento geral;2025-05-31;4;Expansão;0;2563885
CNPJ_05416;2020601;45320;2021-03-20;Televisão por assinatura;2025-05-31;4;Expansão;245;4553661
CNPJ_05417;89332;-1601;2023-05-06;Cultivo de soja;2025-05-31;2;Expansão;26;0
CNPJ_05418;1501889;126561;2020-07-11;Cultivo de trigo;2025-05-31;5;Maturidade;0;335465
CNPJ_05419;55702;-5535;2022-11-01;Administração pública;2025-05-31;3;Expansão;0;0
CNPJ_05420;238665;19747;2019-04-26;Educação superior;2025-05-31;6;Maturidade;0;45
CNPJ_05421;968860;-18498;2018-04-08;Cultivo de trigo;2025-05-31;7;Maturidade;0;604
CNPJ_05422;1330460;-12901;2015-12-24;Cultivo de arroz;2025-05-31;9;Maturidade;0;322
CNPJ_05423;231980;9797;2023-03-14;Comércio atacadista de medicamentos;2025-05-31;2;Expansão;6478;0
CNPJ_05424;125787946;4941520;1995-12-12;Montagem industrial;2025-05-31;29;Declínio;0;287
CNPJ_05425;169098;-6181;2022-08-16;Fabricação de caminhões e ônibus;2025-05-31;3;Expansão;3502;6461
CNPJ_05426;2362799;99977;2022-01-05;Seguros de vida;2025-05-31;3;Expansão;424880;122135
CNPJ_05427;716587;59454;2016-01-29;Armazenamento geral;2025-05-31;9;Maturidade;0;140
CNPJ_05428;73736;6443;2021-10-26;Hotéis e pousadas;2025-05-31;4;Expansão;0;53
CNPJ_05413;2676869;-291589;2020-07-24;Planos de saúde;2025-05-31;5;Maturidade;155213;79794
CNPJ_05412;9245418;72606;2018-02-19;Planos de saúde;2025-05-31;7;Maturidade;27340;0
CNPJ_05411;1549597;20186;2018-11-06;Produção de ferro-gusa;2025-05-31;7;Maturidade;5556;0
CNPJ_05410;2946269;20482;2014-09-13;Fabricação de automóveis;2025-05-31;11;Declínio;316;132
CNPJ_05394;150266152;7628495;1999-02-18;Comércio atacadista de alimentos;2025-05-31;26;Declínio;19155;0
CNPJ_05395;183929171;-11365261;2005-07-26;Comércio atacadista de medicamentos;2025-05-31;20;Declínio;6301;12082
CNPJ_05396;1508930;127259;2021-03-10;Comércio atacadista de alimentos;2025-05-31;4;Expansão;3388;0
CNPJ_05397;250775;9314;2022-09-29;Distribuição de energia elétrica;2025-05-31;3;Expansão;2642943;1390385
CNPJ_05398;2139548;-90668;2017-01-23;Obras de infraestrutura elétrica;2025-05-31;8;Maturidade;16;894
CNPJ_05399;2918492;-76422;2022-12-18;Fabricação de automóveis;2025-05-31;2;Expansão;0;27
CNPJ_05400;1058529;-26294;2016-04-10;Atividades de bancos múltiplos;2025-05-31;9;Maturidade;8777;0
CNPJ_05429;2440825;-363174;2016-04-18;Comércio atacadista de medicamentos;2025-05-31;9;Maturidade;359;0
CNPJ_05401;64216712;-2780985;1997-04-25;Transporte rodoviário de carga;2025-05-31;28;Declínio;0;38
CNPJ_05403;17534285;-1094142;2019-02-13;Serviços de tecnologia da informação;2025-05-31;6;Maturidade;265;340
CNPJ_05404;2729891;-115829;2018-10-12;Transporte ferroviário de carga;2025-05-31;7;Maturidade;334;0
CNPJ_05405;2285285;36582;2018-09-09;Produção de alumínio;2025-05-31;7;Maturidade;0;0
CNPJ_05406;1506377;-111140;2022-08-19;Produção de alumínio;2025-05-31;3;Expansão;88;451
CNPJ_05407;1498317;-11769;2017-08-06;Comércio atacadista de bebidas;2025-05-31;8;Maturidade;0;11
CNPJ_05408;1285565;91930;2019-03-22;Produção de alumínio;2025-05-31;6;Maturidade;51;0
CNPJ_05409;774659;-11797;2020-08-14;Padaria e confeitaria;2025-05-31;5;Maturidade;2807;0
CNPJ_05402;1873110;-67866;2015-03-03;Telecomunicações sem fio;2025-05-31;10;Declínio;0;54
CNPJ_05393;1694607;-80046;2021-06-29;Cultivo de trigo;2025-05-31;4;Expansão;40191;71103
CNPJ_05430;220056;5882;2023-08-18;Fabricação de automóveis;2025-05-31;2;Expansão;5346;0
CNPJ_05432;121228;8842;2020-02-09;Extração de minério de ferro;2025-05-31;5;Maturidade;0;3494
CNPJ_05453;1923335;166793;2015-08-09;Correios e entregas expressas;2025-05-31;10;Declínio;100;0
CNPJ_05454;186899;-2671;2021-02-20;Produção de ferro-gusa;2025-05-31;4;Expansão;0;207
CNPJ_05455;1455595;144490;2018-11-15;Cultivo de milho;2025-05-31;7;Maturidade;3951;1083
CNPJ_05456;158422;15756;2023-04-06;Comércio atacadista de alimentos;2025-05-31;2;Expansão;10315150;5807319
CNPJ_05457;293910;-10387;2023-02-27;Comércio varejista de combustíveis;2025-05-31;2;Expansão;0;16
CNPJ_05458;112437;6448;2022-12-01;Padaria e confeitaria;2025-05-31;2;Expansão;0;133182
CNPJ_05459;1948783;128732;2021-06-03;Construção de rodovias;2025-05-31;4;Expansão;0;170
CNPJ_05460;156059;1781;2020-09-03;Comércio atacadista de alimentos;2025-05-31;5;Maturidade;0;8402
CNPJ_05461;151122;-15084;2023-02-08;Fabricação de caminhões e ônibus;2025-05-31;2;Expansão;35709;0
CNPJ_05462;808480;-47505;2022-01-25;Produção de ferro-gusa;2025-05-31;3;Expansão;662;0
CNPJ_05463;31794192;3157851;1999-04-10;Construção de barragens;2025-05-31;26;Declínio;0;61
CNPJ_05464;2479926;246077;2021-10-07;Atividades de bancos múltiplos;2025-05-31;4;Expansão;0;5148
CNPJ_05465;103171;1922;2019-09-23;Produção de ferro-gusa;2025-05-31;6;Maturidade;1942;182
CNPJ_05466;2746291;-142223;2022-01-13;Extração de petróleo e gás natural;2025-05-31;3;Expansão;35896;785111
CNPJ_05467;1245604;86260;2021-04-12;Fabricação de móveis;2025-05-31;4;Expansão;34;0
CNPJ_05452;243388;-13092;2023-05-26;Transporte rodoviário de carga;2025-05-31;2;Expansão;1045;0
CNPJ_05451;2257454;-45244;2015-11-23;Obras de infraestrutura elétrica;2025-05-31;10;Declínio;17910;712
CNPJ_05450;22511679;-1459540;2013-12-01;Produção de ferro-gusa;2025-05-31;11;Declínio;0;99
CNPJ_05449;66628;-4689;2019-12-23;Padaria e confeitaria;2025-05-31;5;Maturidade;2071;250
CNPJ_05433;1894952;186294;2017-08-16;Montagem industrial;2025-05-31;8;Maturidade;22;412
CNPJ_05434;216913;-904;2021-12-12;Transporte ferroviário de carga;2025-05-31;3;Expansão;0;53
CNPJ_05435;2890352;29232;2015-02-12;Fabricação de produtos químicos;2025-05-31;10;Declínio;8328222;5049013
CNPJ_05436;1786339;151438;2017-12-01;Construção de rodovias;2025-05-31;7;Maturidade;331;0
CNPJ_05437;15896471;761113;2013-05-12;Atividades de bancos múltiplos;2025-05-31;12;Declínio;63;0
CNPJ_05438;3095389;-159786;2015-07-14;Cultivo de milho;2025-05-31;10;Declínio;14333;0
CNPJ_05439;737392;-63257;2017-10-06;Construção de edifícios;2025-05-31;8;Maturidade;20114183;5477974
CNPJ_05431;1586842;64533;2015-06-06;Transporte ferroviário de carga;2025-05-31;10;Declínio;0;0
CNPJ_05440;976156;42353;2014-01-13;Comércio varejista de alimentos;2025-05-31;11;Declínio;0;117
CNPJ_05442;1885893;163004;2018-03-09;Atividades de bancos múltiplos;2025-05-31;7;Maturidade;71;0
CNPJ_05443;25203384;-1744930;2016-05-30;Comércio varejista de alimentos;2025-05-31;9;Maturidade;140636;89167
CNPJ_05444;272554;7995;2021-07-09;Produção cinematográfica;2025-05-31;4;Expansão;43;0
CNPJ_05445;25952012;1015772;2002-09-07;Correios e entregas expressas;2025-05-31;23;Declínio;14582;0
CNPJ_05446;2123533;220426;2016-07-15;Educação superior;2025-05-31;9;Maturidade;318;0
CNPJ_05447;142173977;-9483325;2004-09-24;Atividades de bancos múltiplos;2025-05-31;21;Declínio;40;3190
CNPJ_05448;844305;31264;2020-03-15;Produção de alumínio;2025-05-31;5;Maturidade;30727;2641
CNPJ_05441;1831862;-89532;2022-03-03;Comércio atacadista de bebidas;2025-05-31;3;Expansão;27;0
CNPJ_05468;1139546;-66261;2016-08-16;Fabricação de móveis;2025-05-31;9;Maturidade;30288;213851
CNPJ_05392;135722;7951;2023-12-23;Fabricação de produtos químicos;2025-05-31;1;Início;0;0
CNPJ_05390;1587199;80036;2016-12-24;Cultivo de trigo;2025-05-31;8;Maturidade;44;0
CNPJ_05336;262162;-14531;2023-01-03;Fabricação de produtos químicos;2025-05-31;2;Expansão;0;6369
CNPJ_05337;1599635;60780;2016-05-09;Transporte ferroviário de carga;2025-05-31;9;Maturidade;175;71
CNPJ_05338;252093;2929;2022-12-31;Serviços de tecnologia da informação;2025-05-31;2;Expansão;355;0
CNPJ_05339;2578492;181049;2020-09-15;Televisão por assinatura;2025-05-31;5;Maturidade;123;25
CNPJ_05340;11664778;733259;2009-10-13;Serviços de tecnologia da informação;2025-05-31;16;Declínio;0;303
CNPJ_05341;1052897;51624;2015-09-13;Fabricação de automóveis;2025-05-31;10;Declínio;4696;1812
CNPJ_05342;168417095;16508437;1996-11-18;Televisão por assinatura;2025-05-31;29;Declínio;0;0
CNPJ_05343;1757371;136152;2018-06-18;Construção de barragens;2025-05-31;7;Maturidade;33;1192961
CNPJ_05344;2288153;-144913;2022-09-13;Comércio atacadista de calçados;2025-05-31;3;Expansão;0;0
CNPJ_05345;2901794;151539;2017-02-09;Comércio atacadista de bebidas;2025-05-31;8;Maturidade;163;0
CNPJ_05346;3868241;177651;2013-01-14;Comércio atacadista de tecidos;2025-05-31;12;Declínio;4901346;2969648
CNPJ_05347;1163742;57040;2020-06-09;Comércio varejista de combustíveis;2025-05-31;5;Maturidade;0;4027
CNPJ_05348;1809989;136431;2022-12-26;Extração de minério de ferro;2025-05-31;2;Expansão;0;827
CNPJ_05349;25711423;-1727585;2011-12-19;Comércio atacadista de medicamentos;2025-05-31;13;Declínio;0;0
CNPJ_05350;1197283;29303;2019-09-17;Montagem industrial;2025-05-31;6;Maturidade;11084447;4225378
CNPJ_05335;461652;42006;2014-07-06;Construção de edifícios;2025-05-31;11;Declínio;1731;0
CNPJ_05334;2929817;275682;2017-02-25;Produção de ferro-gusa;2025-05-31;8;Maturidade;22686;0
CNPJ_05333;16004002;441942;2008-12-18;Hotéis e pousadas;2025-05-31;16;Declínio;0;0
CNPJ_05332;295269;7407;2023-07-15;Cultivo de trigo;2025-05-31;2;Expansão;103127;174612
CNPJ_05316;2481733;70918;2018-10-30;Fabricação de automóveis;2025-05-31;7;Maturidade;7043010;9300016
CNPJ_05317;238440;14889;2019-12-20;Padaria e confeitaria;2025-05-31;5;Maturidade;7112;72554
CNPJ_05318;94592019;-2739990;2015-12-03;Produção de ferro-gusa;2025-05-31;9;Maturidade;90;0
CNPJ_05319;1991271;156844;2017-11-21;Saneamento básico;2025-05-31;8;Maturidade;0;12
CNPJ_05320;2737617;-73169;2018-08-28;Construção de barragens;2025-05-31;7;Maturidade;5821;0
CNPJ_05321;139144;11566;2019-08-12;Comércio atacadista de tecidos;2025-05-31;6;Maturidade;0;119
CNPJ_05322;1596808;23200;2017-08-10;Comércio atacadista de calçados;2025-05-31;8;Maturidade;0;4118
CNPJ_05351;239817;17406;2021-04-14;Saneamento básico;2025-05-31;4;Expansão;0;7650
CNPJ_05323;1448095;-69994;2021-04-19;Planos de saúde;2025-05-31;4;Expansão;750270;280208
CNPJ_05325;184015427;-18292743;2007-10-18;Padaria e confeitaria;2025-05-31;18;Declínio;0;100
CNPJ_05326;2783623;282690;2019-03-15;Restaurantes e similares;2025-05-31;6;Maturidade;118;0
CNPJ_05327;20311159;675911;2004-10-20;Comércio atacadista de medicamentos;2025-05-31;21;Declínio;0;145
CNPJ_05328;5094299;-182975;2005-12-05;Fabricação de móveis;2025-05-31;19;Declínio;245;0
CNPJ_05329;18006716;-2611862;2005-08-30;Produção de ferro-gusa;2025-05-31;20;Declínio;0;4801
CNPJ_05330;1078773;116932;2020-02-25;Comércio varejista de combustíveis;2025-05-31;5;Maturidade;0;166
CNPJ_05331;1855826;174521;2019-06-18;Fabricação de produtos químicos;2025-05-31;6;Maturidade;0;0
CNPJ_05324;1193569;69773;2016-02-28;Montagem industrial;2025-05-31;9;Maturidade;8105568;2111438
CNPJ_05391;139620957;-2598999;2001-05-12;Distribuição de energia elétrica;2025-05-31;24;Declínio;7251766;1570901
CNPJ_05352;21779995;188403;2003-12-18;Extração de minério de ferro;2025-05-31;21;Declínio;0;7590
CNPJ_05354;420602;-40079;2021-10-14;Restaurantes e similares;2025-05-31;4;Expansão;193;0
CNPJ_05375;2837210;-205282;2018-12-05;Comércio atacadista de calçados;2025-05-31;6;Maturidade;71;0
CNPJ_05376;1485190;107921;2016-09-10;Fabricação de automóveis;2025-05-31;9;Maturidade;5340336;1980330
CNPJ_05377;186818;-3711;2020-05-14;Cultivo de milho;2025-05-31;5;Maturidade;151;201
CNPJ_05378;1465376;101263;2016-01-15;Cultivo de soja;2025-05-31;9;Maturidade;0;0
CNPJ_05379;1302178;13848;2020-04-16;Cultivo de trigo;2025-05-31;5;Maturidade;232426;275042
CNPJ_05380;1765779;83125;2014-12-11;Fabricação de papel;2025-05-31;10;Declínio;82589;2962
CNPJ_05381;19322720;981630;2019-05-10;Cultivo de milho;2025-05-31;6;Maturidade;18003003;3589857
CNPJ_05382;136130;-9134;2023-01-25;Correios e entregas expressas;2025-05-31;2;Expansão;0;36
CNPJ_05383;1783445;-116229;2018-03-03;Extração de minério de ferro;2025-05-31;7;Maturidade;0;48
CNPJ_05384;8102810;-804271;2008-08-11;Comércio varejista de combustíveis;2025-05-31;17;Declínio;0;0
CNPJ_05385;1008805;62083;2015-03-27;Padaria e confeitaria;2025-05-31;10;Declínio;7541;0
CNPJ_05386;573338;15844;2015-06-26;Fabricação de papel;2025-05-31;10;Declínio;0;12
CNPJ_05387;149712262;12846353;2014-08-26;Obras de infraestrutura elétrica;2025-05-31;11;Declínio;2114;0
CNPJ_05388;61145674;5679552;2002-02-25;Construção de barragens;2025-05-31;23;Declínio;0;0
CNPJ_05389;273858;21016;2022-08-25;Seguros de vida;2025-05-31;3;Expansão;356964;21153
CNPJ_05374;2560465;127803;2018-12-05;Extração de minério de ferro;2025-05-31;6;Maturidade;0;18480
CNPJ_05373;168679;-147;2022-03-27;Geração de energia elétrica;2025-05-31;3;Expansão;0;24993
CNPJ_05372;208440;-15215;2022-10-02;Atividades de bancos múltiplos;2025-05-31;3;Expansão;65;34
CNPJ_05371;1076691;-49493;2018-05-05;Cultivo de arroz;2025-05-31;7;Maturidade;9004;4506
CNPJ_05355;1916955;168346;2022-03-01;Televisão aberta;2025-05-31;3;Expansão;0;231
CNPJ_05356;40326739;-2669373;1994-09-24;Montagem industrial;2025-05-31;31;Declínio;0;2891
CNPJ_05357;271367;22683;2019-02-22;Cultivo de trigo;2025-05-31;6;Maturidade;469450;4932487
CNPJ_05358;603263;39968;2018-02-09;Comércio atacadista de alimentos;2025-05-31;7;Maturidade;0;5494
CNPJ_05359;9581026;653670;2007-11-19;Planos de saúde;2025-05-31;18;Declínio;3330;2070
CNPJ_05360;1245301;-74021;2016-10-02;Obras de infraestrutura elétrica;2025-05-31;9;Maturidade;0;88
CNPJ_05361;154334287;1067505;1994-12-01;Comércio atacadista de alimentos;2025-05-31;30;Declínio;1470;822
CNPJ_05353;17955393;-48257;2011-06-29;Comércio atacadista de tecidos;2025-05-31;14;Declínio;5685;10225
CNPJ_05362;1646868;100681;2014-09-30;Planos de saúde;2025-05-31;11;Declínio;2418950;687844
CNPJ_05364;144118560;4296793;2004-02-27;Atividades hospitalares;2025-05-31;21;Declínio;17713379;9448484
CNPJ_05365;2308294;107797;2019-04-28;Produção de alumínio;2025-05-31;6;Maturidade;0;7738
CNPJ_05366;5274305;-480411;2004-12-13;Atividades de bancos múltiplos;2025-05-31;20;Declínio;1776;2118
CNPJ_05367;61369236;4763507;2014-06-24;Comércio atacadista de bebidas;2025-05-31;11;Declínio;12709;4931
CNPJ_05368;1324958;-106116;2015-11-18;Distribuição de energia elétrica;2025-05-31;10;Declínio;0;646
CNPJ_05369;1163050;79853;2021-05-16;Correios e entregas expressas;2025-05-31;4;Expansão;15;0
CNPJ_05370;2168556;-54361;2021-09-01;Planos de saúde;2025-05-31;4;Expansão;0;0
CNPJ_05363;2619951;30509;2017-12-01;Transporte ferroviário de carga;2025-05-31;7;Maturidade;0;120
CNPJ_05315;4156804;276863;2013-10-10;Seguros de vida;2025-05-31;12;Declínio;28;0
CNPJ_05469;170619;9566;2020-04-20;Distribuição de energia elétrica;2025-05-31;5;Maturidade;3821;301
CNPJ_05471;53572;4012;2021-07-16;Saneamento básico;2025-05-31;4;Expansão;154676;1218
CNPJ_05570;24148468;828671;2003-02-21;Cultivo de arroz;2025-05-31;22;Declínio;0;0
CNPJ_05571;4195892;-488965;2015-07-14;Cultivo de milho;2025-05-31;10;Declínio;1445;0
CNPJ_05572;283462;20847;2021-05-10;Obras de infraestrutura elétrica;2025-05-31;4;Expansão;50029;0
CNPJ_05573;206585;-13729;2022-12-08;Atividades hospitalares;2025-05-31;2;Expansão;9802637;2374375
CNPJ_05574;107885;-7121;2020-03-31;Obras de infraestrutura elétrica;2025-05-31;5;Maturidade;0;0
CNPJ_05575;2764819;-145453;2018-09-07;Comércio varejista de alimentos;2025-05-31;7;Maturidade;4395;0
CNPJ_05576;552892;24170;2019-02-27;Montagem industrial;2025-05-31;6;Maturidade;133791;80982
CNPJ_05577;428674;-62973;2019-11-25;Hotéis e pousadas;2025-05-31;6;Maturidade;1178;0
CNPJ_05578;2568310;-217625;2017-10-04;Produção de ferro-gusa;2025-05-31;8;Maturidade;13;110
CNPJ_05579;7081689;519544;2005-12-02;Construção de edifícios;2025-05-31;19;Declínio;0;90
CNPJ_05580;334111;-19422;2019-12-20;Televisão aberta;2025-05-31;5;Maturidade;97;0
CNPJ_05581;2547953;57720;2018-02-01;Distribuição de energia elétrica;2025-05-31;7;Maturidade;0;97
CNPJ_05582;1627357;-127798;2020-11-07;Fabricação de automóveis;2025-05-31;5;Maturidade;56;130
CNPJ_05583;7614641;-620741;2015-11-05;Telecomunicações sem fio;2025-05-31;10;Declínio;0;0
CNPJ_05584;18840139;384042;2009-01-05;Hotéis e pousadas;2025-05-31;16;Declínio;0;557
CNPJ_05569;969737;36069;2019-12-27;Cultivo de milho;2025-05-31;5;Maturidade;0;53
CNPJ_05568;2070144;143909;2019-07-31;Atividades de bancos múltiplos;2025-05-31;6;Maturidade;10401534;4987015
CNPJ_05567;1903299;-77662;2017-12-01;Televisão por assinatura;2025-05-31;7;Maturidade;359;0
CNPJ_05566;244484;-1678;2020-05-23;Comércio varejista de alimentos;2025-05-31;5;Maturidade;10434356;4581114
